MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
2023-2024_West Ham_Crystal Palace,2023-2024,14,2023-12-03,14:00,West Ham,Crystal Palace,1,1,D,1.0,0.0,H,M Oliver,9.0,9.0,3.0,2.0,2.0,3.0,17.0,7.0,2.0,0.0,0.0,0.0,2.0,3.5,3.8,2.04,1.86,2.06,3.68,4.0,2.02,3.53,3.84,2.09,1.89,2.0,1.84,1,1
2023-2024_Man City_Tottenham,2023-2024,14,2023-12-03,16:30,Man City,Tottenham,3,3,D,2.0,1.0,H,S Hooper,18.0,8.0,4.0,4.0,10.0,8.0,14.0,14.0,4.0,4.0,0.0,0.0,1.29,6.0,9.0,1.36,3.1,1.34,6.5,10.5,1.3,6.18,9.27,1.38,3.33,1.36,3.14,1,1
2023-2024_Wolves_Burnley,2023-2024,15,2023-12-05,19:30,Wolves,Burnley,1,0,H,1.0,0.0,H,J Gillett,7.0,12.0,4.0,3.0,6.0,8.0,11.0,15.0,2.0,4.0,0.0,0.0,1.85,3.6,4.2,2.05,1.85,1.95,3.8,4.7,1.89,3.62,4.31,2.08,1.92,2.0,1.85,3,0
2023-2024_Luton_Arsenal,2023-2024,15,2023-12-05,20:15,Luton,Arsenal,3,4,A,1.0,2.0,A,S Barrott,6.0,23.0,4.0,9.0,3.0,8.0,14.0,7.0,2.0,1.0,0.0,0.0,17.0,7.0,1.18,1.65,2.2,17.0,7.2,1.25,14.98,6.73,1.21,1.72,2.44,1.64,2.28,0,3
2023-2024_Brighton_Brentford,2023-2024,15,2023-12-06,19:30,Brighton,Brentford,2,1,H,1.0,1.0,D,P Bankes,18.0,8.0,7.0,2.0,7.0,3.0,10.0,8.0,3.0,1.0,0.0,0.0,1.91,3.8,3.75,1.62,2.25,1.98,4.1,4.0,1.93,3.91,3.77,1.68,2.4,1.63,2.32,3,0
2023-2024_Crystal Palace_Bournemouth,2023-2024,15,2023-12-06,19:30,Crystal Palace,Bournemouth,0,2,A,0.0,1.0,A,C Pawson,16.0,11.0,3.0,4.0,3.0,9.0,10.0,17.0,1.0,3.0,0.0,0.0,2.25,3.5,3.1,2.01,1.89,2.36,3.58,3.6,2.27,3.45,3.25,2.06,1.91,1.98,1.86,0,3
2023-2024_Fulham_Nott'm Forest,2023-2024,15,2023-12-06,19:30,Fulham,Nott'm Forest,5,0,H,2.0,0.0,H,J Smith,14.0,4.0,6.0,1.0,6.0,1.0,7.0,10.0,0.0,1.0,0.0,0.0,2.0,3.4,3.75,2.06,1.84,2.14,3.64,3.95,2.05,3.49,3.78,2.12,1.87,2.05,1.81,3,0
2023-2024_Sheffield United_Liverpool,2023-2024,15,2023-12-06,19:30,Sheffield United,Liverpool,0,2,A,0.0,1.0,A,S Hooper,6.0,15.0,1.0,8.0,2.0,12.0,12.0,8.0,2.0,3.0,0.0,0.0,12.0,7.5,1.2,1.33,3.4,15.0,8.4,1.29,13.54,7.67,1.2,1.36,3.5,1.32,3.4,0,3
2023-2024_Aston Villa_Man City,2023-2024,15,2023-12-06,20:15,Aston Villa,Man City,1,0,H,0.0,0.0,D,J Brooks,22.0,2.0,7.0,2.0,6.0,0.0,13.0,13.0,2.0,2.0,0.0,0.0,4.75,4.2,1.7,1.53,2.4,4.9,4.45,1.78,4.45,4.26,1.73,1.55,2.63,1.51,2.57,3,0
2023-2024_Man United_Chelsea,2023-2024,15,2023-12-06,20:15,Man United,Chelsea,2,1,H,1.0,1.0,D,C Kavanagh,28.0,13.0,9.0,3.0,12.0,4.0,12.0,12.0,4.0,0.0,0.0,0.0,2.88,3.4,2.45,1.65,2.2,2.93,3.8,2.63,2.82,3.65,2.43,1.72,2.4,1.65,2.28,3,0
2023-2024_Everton_Newcastle,2023-2024,15,2023-12-07,19:30,Everton,Newcastle,3,0,H,0.0,0.0,D,T Robinson,21.0,13.0,6.0,3.0,5.0,2.0,18.0,8.0,3.0,0.0,0.0,0.0,3.25,3.25,2.25,1.96,1.94,3.3,3.6,2.5,3.13,3.44,2.33,1.99,1.97,1.92,1.91,3,0
2023-2024_Tottenham_West Ham,2023-2024,15,2023-12-07,20:15,Tottenham,West Ham,1,2,A,1.0,0.0,H,M Salisbury,23.0,11.0,7.0,5.0,8.0,4.0,11.0,12.0,3.0,3.0,0.0,0.0,1.75,4.2,4.2,1.5,2.5,1.85,4.5,4.25,1.79,4.22,4.08,1.53,2.7,1.5,2.61,0,3
2023-2024_Crystal Palace_Liverpool,2023-2024,16,2023-12-09,12:30,Crystal Palace,Liverpool,1,2,A,0.0,0.0,D,A Madley,8.0,14.0,4.0,2.0,6.0,5.0,17.0,17.0,5.0,2.0,1.0,0.0,6.0,4.5,1.5,1.65,2.2,6.6,4.75,1.63,6.12,4.54,1.52,1.71,2.33,1.65,2.28,0,3
2023-2024_Brighton_Burnley,2023-2024,16,2023-12-09,15:00,Brighton,Burnley,1,1,D,0.0,1.0,A,S Hooper,29.0,6.0,11.0,3.0,9.0,1.0,5.0,8.0,0.0,4.0,0.0,0.0,1.5,4.75,6.0,1.57,2.35,1.55,4.9,6.5,1.5,4.69,6.18,1.65,2.5,1.59,2.4,1,1
2023-2024_Man United_Bournemouth,2023-2024,16,2023-12-09,15:00,Man United,Bournemouth,0,3,A,0.0,1.0,A,P Bankes,20.0,10.0,3.0,4.0,10.0,4.0,7.0,10.0,3.0,1.0,0.0,0.0,1.55,4.33,5.75,1.5,2.5,1.59,4.9,6.0,1.55,4.65,5.54,1.56,2.65,1.51,2.56,0,3
2023-2024_Sheffield United_Brentford,2023-2024,16,2023-12-09,15:00,Sheffield United,Brentford,1,0,H,1.0,0.0,H,S Attwell,9.0,10.0,4.0,4.0,3.0,4.0,14.0,13.0,5.0,1.0,0.0,0.0,4.2,3.8,1.75,1.95,1.95,4.7,3.95,1.85,4.48,3.82,1.8,1.98,2.01,1.91,1.93,3,0
2023-2024_Wolves_Nott'm Forest,2023-2024,16,2023-12-09,15:00,Wolves,Nott'm Forest,1,1,D,1.0,1.0,D,S Barrott,10.0,8.0,4.0,2.0,4.0,3.0,9.0,11.0,0.0,1.0,0.0,0.0,1.85,3.6,4.33,2.06,1.84,1.91,3.82,4.6,1.87,3.64,4.34,2.08,1.9,2.0,1.83,1,1
2023-2024_Aston Villa_Arsenal,2023-2024,16,2023-12-09,17:30,Aston Villa,Arsenal,1,0,H,1.0,0.0,H,J Gillett,10.0,12.0,3.0,5.0,3.0,3.0,16.0,11.0,4.0,2.0,0.0,0.0,3.3,3.6,2.1,1.7,2.1,3.55,3.84,2.17,3.41,3.66,2.11,1.79,2.21,1.72,2.15,3,0
2023-2024_Everton_Chelsea,2023-2024,16,2023-12-10,14:00,Everton,Chelsea,2,0,H,0.0,0.0,D,M Oliver,9.0,16.0,5.0,4.0,4.0,8.0,12.0,12.0,2.0,2.0,0.0,0.0,3.1,3.5,2.25,1.75,2.05,3.15,3.75,2.41,3.02,3.59,2.31,1.84,2.13,1.78,2.05,3,0
2023-2024_Fulham_West Ham,2023-2024,16,2023-12-10,14:00,Fulham,West Ham,5,0,H,3.0,0.0,H,P Tierney,14.0,9.0,8.0,5.0,3.0,6.0,5.0,10.0,2.0,1.0,0.0,0.0,2.38,3.5,2.9,1.9,2.0,2.49,3.66,3.12,2.39,3.49,2.95,1.95,2.06,1.85,1.98,3,0
2023-2024_Luton_Man City,2023-2024,16,2023-12-10,14:00,Luton,Man City,1,2,A,1.0,0.0,H,T Robinson,4.0,18.0,2.0,6.0,6.0,3.0,16.0,6.0,2.0,1.0,0.0,0.0,17.0,8.0,1.14,1.36,3.1,22.0,11.0,1.17,18.02,8.94,1.15,1.43,3.1,1.38,2.99,0,3
2023-2024_Tottenham_Newcastle,2023-2024,16,2023-12-10,16:30,Tottenham,Newcastle,4,1,H,2.0,0.0,H,C Kavanagh,23.0,9.0,12.0,3.0,3.0,6.0,10.0,12.0,1.0,3.0,0.0,0.0,2.15,3.8,3.1,1.53,2.4,2.3,3.99,3.22,2.2,3.84,3.05,1.57,2.57,1.53,2.49,3,0
2023-2024_Nott'm Forest_Tottenham,2023-2024,17,2023-12-15,20:00,Nott'm Forest,Tottenham,0,2,A,0.0,1.0,A,J Gillett,15.0,12.0,1.0,6.0,6.0,4.0,16.0,11.0,2.0,4.0,0.0,1.0,4.2,4.2,1.73,1.62,2.25,4.88,4.3,1.78,4.52,4.13,1.74,1.68,2.42,1.63,2.32,0,3
2023-2024_Chelsea_Sheffield United,2023-2024,17,2023-12-16,15:00,Chelsea,Sheffield United,2,0,H,0.0,0.0,D,A Madley,15.0,6.0,6.0,1.0,7.0,6.0,9.0,14.0,1.0,3.0,0.0,0.0,1.22,6.5,13.0,1.5,2.5,1.28,7.1,13.5,1.24,6.49,12.28,1.55,2.67,1.52,2.54,3,0
2023-2024_Man City_Crystal Palace,2023-2024,17,2023-12-16,15:00,Man City,Crystal Palace,2,2,D,1.0,0.0,H,P Tierney,19.0,5.0,9.0,2.0,6.0,1.0,12.0,9.0,1.0,1.0,0.0,0.0,1.18,8.0,13.0,1.44,2.7,1.2,8.8,19.5,1.18,7.77,16.06,1.5,3.0,1.46,2.71,1,1
2023-2024_Newcastle_Fulham,2023-2024,17,2023-12-16,15:00,Newcastle,Fulham,3,0,H,0.0,0.0,D,S Barrott,27.0,6.0,10.0,4.0,5.0,1.0,7.0,12.0,0.0,2.0,0.0,1.0,1.8,3.8,4.0,1.7,2.1,1.92,4.05,4.22,1.87,3.91,4.03,1.77,2.23,1.72,2.16,3,0
2023-2024_Burnley_Everton,2023-2024,17,2023-12-16,17:30,Burnley,Everton,0,2,A,0.0,2.0,A,A Taylor,14.0,9.0,2.0,6.0,8.0,6.0,9.0,8.0,0.0,1.0,0.0,0.0,3.6,3.4,2.1,2.05,1.75,3.74,3.62,2.19,3.55,3.45,2.14,2.1,1.86,2.02,1.81,0,3
2023-2024_Arsenal_Brighton,2023-2024,17,2023-12-17,14:00,Arsenal,Brighton,2,0,H,0.0,0.0,D,T Robinson,26.0,6.0,9.0,1.0,10.0,1.0,11.0,9.0,1.0,3.0,0.0,0.0,1.44,5.0,6.0,1.53,2.4,1.53,5.0,7.0,1.48,4.73,6.5,1.66,2.44,1.58,2.36,3,0
2023-2024_Brentford_Aston Villa,2023-2024,17,2023-12-17,14:00,Brentford,Aston Villa,1,2,A,1.0,0.0,H,D Coote,4.0,15.0,3.0,5.0,7.0,12.0,19.0,6.0,6.0,4.0,1.0,1.0,3.2,3.75,2.1,1.7,2.1,3.5,3.85,2.23,3.26,3.71,2.16,1.77,2.26,1.69,2.18,0,3
2023-2024_West Ham_Wolves,2023-2024,17,2023-12-17,14:00,West Ham,Wolves,3,0,H,2.0,0.0,H,C Kavanagh,13.0,14.0,4.0,3.0,6.0,6.0,12.0,15.0,3.0,1.0,0.0,0.0,2.15,3.5,3.3,1.95,1.95,2.27,3.68,3.62,2.16,3.55,3.4,1.96,2.02,1.9,1.93,3,0
2023-2024_Liverpool_Man United,2023-2024,17,2023-12-17,16:30,Liverpool,Man United,0,0,D,0.0,0.0,D,M Oliver,34.0,6.0,8.0,1.0,12.0,0.0,13.0,8.0,2.0,4.0,0.0,1.0,1.3,6.0,8.0,1.33,3.4,1.42,6.55,9.5,1.32,6.09,8.5,1.35,3.52,1.32,3.39,1,1
2023-2024_Crystal Palace_Brighton,2023-2024,18,2023-12-21,20:00,Crystal Palace,Brighton,1,1,D,1.0,0.0,H,J Brooks,11.0,18.0,3.0,6.0,3.0,1.0,12.0,11.0,5.0,2.0,0.0,0.0,3.3,3.3,2.15,1.99,1.91,3.5,3.7,2.25,3.35,3.5,2.18,2.0,1.99,1.92,1.92,1,1
2023-2024_Aston Villa_Sheffield United,2023-2024,18,2023-12-22,20:00,Aston Villa,Sheffield United,1,1,D,0.0,0.0,D,A Taylor,12.0,5.0,4.0,2.0,9.0,1.0,11.0,16.0,3.0,3.0,0.0,0.0,1.22,6.5,12.0,1.44,2.7,1.28,7.3,14.0,1.24,6.67,11.7,1.51,2.92,1.46,2.74,1,1
2023-2024_West Ham_Man United,2023-2024,18,2023-12-23,12:30,West Ham,Man United,2,0,H,0.0,0.0,D,S Hooper,12.0,11.0,5.0,3.0,4.0,4.0,13.0,15.0,2.0,3.0,0.0,0.0,2.6,3.6,2.6,1.7,2.1,2.72,3.81,2.7,2.61,3.65,2.6,1.75,2.28,1.68,2.22,3,0
2023-2024_Fulham_Burnley,2023-2024,18,2023-12-23,15:00,Fulham,Burnley,0,2,A,0.0,0.0,D,R Welch,19.0,7.0,5.0,2.0,8.0,6.0,5.0,17.0,2.0,1.0,0.0,0.0,1.67,3.75,5.25,1.92,1.98,1.76,4.2,5.3,1.7,3.94,5.01,1.94,2.02,1.87,1.97,0,3
2023-2024_Luton_Newcastle,2023-2024,18,2023-12-23,15:00,Luton,Newcastle,1,0,H,1.0,0.0,H,D England,16.0,15.0,5.0,2.0,6.0,7.0,11.0,5.0,2.0,1.0,0.0,0.0,4.75,4.2,1.65,1.75,2.05,5.32,4.6,1.71,5.0,4.23,1.65,1.83,2.14,1.77,2.06,3,0
2023-2024_Nott'm Forest_Bournemouth,2023-2024,18,2023-12-23,15:00,Nott'm Forest,Bournemouth,2,3,A,0.0,0.0,D,R Jones,11.0,18.0,5.0,7.0,6.0,6.0,10.0,10.0,0.0,3.0,1.0,0.0,2.75,3.4,2.55,1.95,1.95,2.83,3.63,2.66,2.76,3.49,2.54,1.95,2.01,1.89,1.95,0,3
2023-2024_Tottenham_Everton,2023-2024,18,2023-12-23,15:00,Tottenham,Everton,2,1,H,2.0,0.0,H,S Attwell,13.0,18.0,6.0,8.0,3.0,8.0,6.0,18.0,1.0,4.0,0.0,0.0,1.75,4.2,4.0,1.53,2.4,1.87,4.4,4.34,1.8,4.16,4.08,1.58,2.55,1.54,2.48,3,0
2023-2024_Liverpool_Arsenal,2023-2024,18,2023-12-23,17:30,Liverpool,Arsenal,1,1,D,1.0,1.0,D,C Kavanagh,13.0,13.0,3.0,2.0,4.0,5.0,13.0,14.0,2.0,5.0,0.0,0.0,2.38,3.6,2.8,1.7,2.1,2.53,3.78,3.05,2.43,3.63,2.83,1.77,2.28,1.69,2.2,1,1
2023-2024_Wolves_Chelsea,2023-2024,18,2023-12-24,13:00,Wolves,Chelsea,2,1,H,0.0,0.0,D,D Coote,14.0,16.0,6.0,5.0,10.0,6.0,11.0,9.0,3.0,5.0,0.0,0.0,3.75,3.75,1.91,1.86,2.04,3.91,3.85,2.04,3.73,3.73,1.98,1.89,2.07,1.83,2.02,3,0
2023-2024_Newcastle_Nott'm Forest,2023-2024,19,2023-12-26,12:30,Newcastle,Nott'm Forest,1,3,A,1.0,1.0,D,C Kavanagh,19.0,15.0,7.0,6.0,10.0,2.0,10.0,11.0,3.0,3.0,0.0,0.0,1.5,4.33,5.75,1.8,2.0,1.56,4.6,7.0,1.51,4.41,6.57,1.88,2.09,1.78,2.02,0,3
2023-2024_Bournemouth_Fulham,2023-2024,19,2023-12-26,15:00,Bournemouth,Fulham,3,0,H,1.0,0.0,H,T Robinson,16.0,8.0,4.0,3.0,6.0,5.0,10.0,10.0,0.0,2.0,0.0,0.0,2.15,3.6,3.2,1.73,2.08,2.27,3.79,3.45,2.22,3.62,3.2,1.84,2.16,1.76,2.08,3,0
2023-2024_Sheffield United_Luton,2023-2024,19,2023-12-26,15:00,Sheffield United,Luton,2,3,A,0.0,1.0,A,S Allison,21.0,12.0,6.0,4.0,9.0,4.0,13.0,13.0,5.0,0.0,0.0,0.0,2.3,3.3,3.1,2.1,1.7,2.52,3.42,3.19,2.41,3.32,3.07,2.17,1.81,2.11,1.75,0,3
2023-2024_Burnley_Liverpool,2023-2024,19,2023-12-26,17:30,Burnley,Liverpool,0,2,A,0.0,1.0,A,P Tierney,9.0,19.0,0.0,10.0,4.0,4.0,7.0,10.0,2.0,1.0,0.0,0.0,6.5,5.25,1.4,1.44,2.7,8.5,5.75,1.43,7.67,5.3,1.39,1.48,2.8,1.45,2.73,0,3
2023-2024_Man United_Aston Villa,2023-2024,19,2023-12-26,20:00,Man United,Aston Villa,3,2,H,0.0,2.0,A,C Pawson,13.0,10.0,7.0,4.0,3.0,6.0,10.0,10.0,1.0,3.0,0.0,0.0,2.6,3.5,2.6,1.62,2.25,2.75,3.75,2.71,2.63,3.63,2.61,1.7,2.41,1.63,2.33,3,0
2023-2024_Brentford_Wolves,2023-2024,19,2023-12-27,19:30,Brentford,Wolves,1,4,A,1.0,3.0,A,A Madley,14.0,11.0,4.0,5.0,8.0,2.0,5.0,14.0,1.0,1.0,0.0,0.0,1.95,3.5,4.2,2.03,1.87,2.02,3.72,4.2,1.96,3.59,3.97,2.05,1.92,1.97,1.86,0,3
2023-2024_Chelsea_Crystal Palace,2023-2024,19,2023-12-27,19:30,Chelsea,Crystal Palace,2,1,H,1.0,1.0,D,M Salisbury,9.0,13.0,4.0,5.0,4.0,3.0,13.0,16.0,3.0,2.0,0.0,0.0,1.67,4.0,5.0,1.91,1.99,1.75,4.05,5.5,1.7,3.91,5.02,2.0,2.0,1.89,1.94,3,0
2023-2024_Everton_Man City,2023-2024,19,2023-12-27,20:15,Everton,Man City,1,3,A,1.0,0.0,H,J Brooks,7.0,23.0,2.0,9.0,8.0,4.0,13.0,5.0,4.0,2.0,0.0,0.0,5.75,4.0,1.57,1.73,2.08,6.6,4.37,1.64,5.84,4.17,1.59,1.81,2.17,1.74,2.11,0,3
2023-2024_Brighton_Tottenham,2023-2024,19,2023-12-28,19:30,Brighton,Tottenham,4,2,H,2.0,0.0,H,J Gillett,15.0,19.0,9.0,3.0,7.0,6.0,18.0,6.0,3.0,2.0,0.0,0.0,2.5,3.6,2.6,1.44,2.7,2.57,4.2,2.7,2.52,3.9,2.57,1.48,2.9,1.45,2.76,3,0
2023-2024_Arsenal_West Ham,2023-2024,19,2023-12-28,20:15,Arsenal,West Ham,0,2,A,0.0,1.0,A,M Oliver,30.0,6.0,8.0,3.0,10.0,3.0,8.0,8.0,2.0,0.0,0.0,0.0,1.33,5.5,7.5,1.57,2.35,1.39,5.8,9.5,1.35,5.39,8.64,1.65,2.5,1.58,2.4,0,3
2023-2024_Luton_Chelsea,2023-2024,20,2023-12-30,12:30,Luton,Chelsea,2,3,A,0.0,2.0,A,P Tierney,15.0,12.0,6.0,8.0,7.0,2.0,14.0,21.0,2.0,2.0,0.0,0.0,6.5,4.2,1.5,1.65,2.2,6.5,4.8,1.56,6.04,4.53,1.53,1.71,2.34,1.66,2.27,0,3
2023-2024_Aston Villa_Burnley,2023-2024,20,2023-12-30,15:00,Aston Villa,Burnley,3,2,H,2.0,1.0,H,S Attwell,19.0,9.0,7.0,5.0,6.0,2.0,9.0,14.0,4.0,1.0,0.0,1.0,1.36,5.25,7.5,1.57,2.35,1.4,5.6,8.6,1.37,5.27,8.15,1.61,2.6,1.57,2.43,3,0
2023-2024_Crystal Palace_Brentford,2023-2024,20,2023-12-30,15:00,Crystal Palace,Brentford,3,1,H,2.0,1.0,H,R Jones,13.0,9.0,6.0,4.0,7.0,4.0,14.0,10.0,0.0,1.0,0.0,0.0,2.2,3.3,3.4,2.15,1.67,2.31,3.5,3.65,2.23,3.33,3.43,2.23,1.77,2.17,1.71,3,0
2023-2024_Man City_Sheffield United,2023-2024,20,2023-12-30,15:00,Man City,Sheffield United,2,0,H,1.0,0.0,H,D Coote,18.0,4.0,4.0,2.0,12.0,2.0,5.0,6.0,1.0,1.0,0.0,0.0,1.08,11.0,29.0,1.3,3.5,1.1,17.0,37.0,1.08,12.85,29.4,1.35,3.6,1.32,3.42,3,0
2023-2024_Wolves_Everton,2023-2024,20,2023-12-30,15:00,Wolves,Everton,3,0,H,1.0,0.0,H,T Bramall,12.0,10.0,6.0,0.0,5.0,2.0,9.0,14.0,2.0,3.0,0.0,0.0,2.63,3.3,2.7,2.05,1.75,2.75,3.5,2.81,2.64,3.38,2.74,2.1,1.87,2.03,1.81,3,0
2023-2024_Nott'm Forest_Man United,2023-2024,20,2023-12-30,17:30,Nott'm Forest,Man United,2,1,H,0.0,0.0,D,T Robinson,8.0,10.0,2.0,5.0,4.0,5.0,9.0,11.0,2.0,4.0,0.0,0.0,3.2,3.6,2.15,1.73,2.08,3.41,3.85,2.21,3.27,3.68,2.16,1.82,2.17,1.76,2.1,3,0
2023-2024_Fulham_Arsenal,2023-2024,20,2023-12-31,14:00,Fulham,Arsenal,2,1,H,1.0,1.0,D,J Smith,15.0,13.0,4.0,3.0,5.0,4.0,11.0,10.0,4.0,1.0,0.0,0.0,5.25,4.5,1.55,1.73,2.08,6.2,4.5,1.62,5.74,4.29,1.57,1.83,2.16,1.76,2.1,3,0
2023-2024_Tottenham_Bournemouth,2023-2024,20,2023-12-31,14:00,Tottenham,Bournemouth,3,1,H,1.0,0.0,H,S Hooper,12.0,24.0,6.0,4.0,4.0,13.0,9.0,18.0,3.0,3.0,0.0,0.0,1.75,4.2,4.0,1.4,2.88,1.82,4.5,4.25,1.78,4.33,4.04,1.43,3.07,1.4,2.96,3,0
2023-2024_Liverpool_Newcastle,2023-2024,20,2024-01-01,20:00,Liverpool,Newcastle,4,2,H,0.0,0.0,D,A Taylor,34.0,5.0,15.0,3.0,7.0,3.0,16.0,15.0,3.0,5.0,0.0,0.0,1.45,4.5,7.0,1.44,2.7,1.51,5.2,7.2,1.46,4.88,6.56,1.48,2.95,1.45,2.78,3,0
2023-2024_West Ham_Brighton,2023-2024,20,2024-01-02,19:30,West Ham,Brighton,0,0,D,0.0,0.0,D,S Barrott,6.0,22.0,2.0,8.0,2.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,2.45,3.75,2.75,1.6,2.3,2.57,3.89,2.81,2.47,3.7,2.73,1.66,2.42,1.62,2.34,1,1
2023-2024_Burnley_Luton,2023-2024,21,2024-01-12,19:45,Burnley,Luton,1,1,D,1.0,0.0,H,T Harrington,13.0,14.0,7.0,5.0,2.0,8.0,7.0,12.0,1.0,0.0,0.0,0.0,2.0,3.6,3.6,1.99,1.91,2.09,3.75,3.9,2.03,3.58,3.74,1.99,1.96,1.92,1.88,1,1
2023-2024_Chelsea_Fulham,2023-2024,21,2024-01-13,12:30,Chelsea,Fulham,1,0,H,1.0,0.0,H,A Taylor,17.0,14.0,3.0,4.0,6.0,4.0,13.0,9.0,5.0,1.0,0.0,0.0,1.6,4.2,5.25,1.62,2.25,1.69,4.4,5.5,1.64,4.24,5.19,1.7,2.4,1.64,2.3,3,0
2023-2024_Newcastle_Man City,2023-2024,21,2024-01-13,17:30,Newcastle,Man City,2,3,A,2.0,1.0,H,C Kavanagh,12.0,27.0,5.0,11.0,3.0,13.0,7.0,7.0,1.0,2.0,0.0,0.0,5.5,4.33,1.55,1.6,2.3,5.75,4.63,1.6,5.5,4.47,1.57,1.65,2.48,1.61,2.35,0,3
2023-2024_Everton_Aston Villa,2023-2024,21,2024-01-14,14:00,Everton,Aston Villa,0,0,D,0.0,0.0,D,D Coote,10.0,16.0,2.0,5.0,4.0,5.0,13.0,14.0,1.0,4.0,0.0,0.0,2.8,3.5,2.45,1.73,2.08,2.9,3.79,2.5,2.79,3.62,2.45,1.77,2.25,1.71,2.17,1,1
2023-2024_Man United_Tottenham,2023-2024,21,2024-01-14,16:30,Man United,Tottenham,2,2,D,2.0,1.0,H,J Brooks,9.0,16.0,2.0,6.0,8.0,13.0,8.0,5.0,2.0,1.0,0.0,0.0,2.2,3.75,3.0,1.48,2.6,2.26,4.1,3.08,2.2,3.93,3.0,1.49,2.82,1.47,2.72,1,1
2023-2024_Arsenal_Crystal Palace,2023-2024,21,2024-01-20,12:30,Arsenal,Crystal Palace,5,0,H,2.0,0.0,H,P Tierney,21.0,12.0,6.0,5.0,6.0,7.0,8.0,12.0,0.0,0.0,0.0,0.0,1.3,5.75,9.0,1.73,2.08,1.31,6.2,13.0,1.29,5.74,11.19,1.81,2.18,1.75,2.1,3,0
2023-2024_Brentford_Nott'm Forest,2023-2024,21,2024-01-20,17:30,Brentford,Nott'm Forest,3,2,H,1.0,1.0,D,D England,11.0,12.0,5.0,3.0,6.0,4.0,10.0,14.0,1.0,3.0,0.0,0.0,1.91,3.6,4.0,1.86,2.04,1.94,3.93,4.36,1.9,3.72,4.06,1.9,2.1,1.84,2.0,3,0
2023-2024_Sheffield United_West Ham,2023-2024,21,2024-01-21,14:00,Sheffield United,West Ham,2,2,D,1.0,1.0,D,M Salisbury,21.0,16.0,6.0,5.0,4.0,1.0,11.0,10.0,3.0,1.0,1.0,1.0,3.4,3.3,2.2,2.05,1.75,3.52,3.53,2.23,3.43,3.43,2.18,2.2,1.85,2.05,1.79,1,1
2023-2024_Bournemouth_Liverpool,2023-2024,21,2024-01-21,16:30,Bournemouth,Liverpool,0,4,A,0.0,0.0,D,A Madley,11.0,14.0,1.0,7.0,8.0,5.0,9.0,12.0,1.0,2.0,0.0,0.0,4.2,4.5,1.7,1.44,2.7,4.5,4.5,1.77,4.38,4.37,1.71,1.51,2.75,1.47,2.68,0,3
2023-2024_Brighton_Wolves,2023-2024,21,2024-01-22,19:45,Brighton,Wolves,0,0,D,0.0,0.0,D,C Pawson,11.0,8.0,4.0,3.0,8.0,2.0,10.0,13.0,1.0,4.0,0.0,0.0,1.65,4.33,5.0,1.62,2.25,1.68,4.5,5.25,1.65,4.29,4.95,1.69,2.38,1.63,2.29,1,1
2023-2024_Nott'm Forest_Arsenal,2023-2024,22,2024-01-30,19:30,Nott'm Forest,Arsenal,1,2,A,0.0,0.0,D,S Hooper,9.0,19.0,3.0,3.0,2.0,11.0,6.0,7.0,0.0,1.0,0.0,0.0,7.5,5.0,1.4,1.62,2.25,8.6,5.3,1.43,8.12,5.09,1.39,1.69,2.36,1.65,2.29,0,3
2023-2024_Fulham_Everton,2023-2024,22,2024-01-30,19:45,Fulham,Everton,0,0,D,0.0,0.0,D,T Bramall,25.0,21.0,6.0,4.0,15.0,6.0,6.0,13.0,1.0,2.0,0.0,0.0,2.45,3.2,3.0,2.05,1.75,2.55,3.45,3.12,2.45,3.33,3.01,2.12,1.88,2.03,1.8,1,1
2023-2024_Luton_Brighton,2023-2024,22,2024-01-30,19:45,Luton,Brighton,4,0,H,3.0,0.0,H,R Jones,18.0,9.0,8.0,2.0,7.0,4.0,13.0,14.0,2.0,2.0,0.0,0.0,4.2,4.2,1.75,1.65,2.2,4.53,4.2,1.82,4.34,4.09,1.78,1.71,2.36,1.65,2.28,3,0
2023-2024_Crystal Palace_Sheffield United,2023-2024,22,2024-01-30,20:00,Crystal Palace,Sheffield United,3,2,H,2.0,2.0,D,T Harrington,12.0,9.0,4.0,5.0,11.0,1.0,8.0,18.0,1.0,4.0,0.0,0.0,1.62,3.6,6.5,2.08,1.73,1.68,3.99,6.5,1.64,3.87,5.92,2.16,1.82,2.09,1.77,3,0
